A794,ganashe temple vasantha nagara shivaji nagara beside vidya ganapathi temple
A1776,gandhi bazaar basavanagudi beside ashoka plaza
A3254,gandhi bhavan
A3249,gandhi bhavan bangalore university opposite of bangalore university yoga center
A5177,gandhi bhavan jnana bharathi  bangalore university in front of gandhi bhavana
A3808,gandhi school bashyam circle  srirampura beside sanjeevini nursing home
A1327,gandhi school bhashyam nagara opposite of sanjeevini nursing home
A5014,gandhi school srirampura in front of park
A4022,gandhinagar patareddy palya in front of gokul garden
A3184,gandhinagara kaggalipura gandhi nagara in front of star garage
A3592,gandhipura
A3952,gandipura white field in front of govt. school gandhi pura
A2685,gandipura white field opposite of govt. school gandhi pura
A3058,ganesha circle beside ganesha temple
A3064,ganesha circle kammasandra near sri raghavendra swamy temple (brundavana)
A889,ganesha temple
A2987,ganesha temple chandralayout chandra layout beside goodwill apartments
A3534,ganesha temple hal 3rd stage opposite of ganesha temple
A4937,ganesha temple nelamangala beside open area
A4203,ganesha temple tavarekere
A462,ganesha temple tavarekere tavarekere in front of ganapathi temple
A1386,ganga nagara
A2375,ganga nagara rt nagara opposite of federal bank
A2031,gangadhara kalyana mantapa kereguddadahalli beside kalyana mantapa
A5335,gangadhara kalyana mantapa kereguddadahalli beside open area
A32,gangamma circle jalahalli beside airforce offices enclave
A2998,gangamma circle jalahalli beside prestige apartments
A2464,gangamma circle jalahalli east beside new bakery center
A3849,gangamma circle jalahalli east beside open area
A512,ganganagara
A2632,gangappana halli
A1695,gangappana halli in front of milk dairy
A1005,gangasandra gangasandra near government primary school
A4098,gangasandra gangasandra opposite of government primary school
A4478,gangawara gangavara beside govt primary school
A2350,gangena halli gangenahalli beside sri maramma devi prasanna temple
A1435,gangenahalli
A2351,gangenahalli cross
A1725,gangenahalli gangenahalli beside f.m.d.research center
A2044,gangenahalli gangenahalli beside military compound
A1863,gangenahalli/cbi bus stop
A4916,gangondahalli church gangadhara halli  ahmed nagara in front of a.a.f.fancy stores
A4915,gangondahalli mazeed gangadhara halli  ahmed nagara in front of s.h.tailors
A4917,gangondahalli water tank gangadhara halli  ahmed nagara in front of royal auto parts
A3856,gangondanahalli colony gangondanahalli colony beside residential area
A3060,gangondanahalli cross lakshmipura cross beside open area
A10,gangondanahalli gangondanahalli beside ashwatha khatte
A4271,gangondanahalli gangondanahalli beside government primary school
A5246,gangothri circle btm layout 1st stage in front of cosmo bakery
A2851,gangothri circle btm layout 1st stage in front of gangothri bus stand
A2314,ganigara palya
A4124,ganigara palya ganigara palya opposite of payal medicals
A3601,ganjoor gunjuru in front of sri rama temple
A2703,ganjoor gunjuru opposite of n.r enterprise
A3205,gantakanadoddi cross gantakana doddi in front of nishu vikas sweets & bakery
A4024,gantakanadoddi cross gantakana doddi in front of s.b.bakery
A3566,garden city college bhattara halli in front of galaxy home hostel
A1577,garebhavi palya
A4474,garkemanthana palya
A3538,garkemanthana palya g.m.palya in front of nandini bakery & sweets
A2333,garments
A567,garments mylanahalli in front of texport garments factory
A602,garments sarjapura in front of silver crest clothing pvt.ltd.
A1973,garudachar palya hoodi in front of xylem air bus
A546,garudachar palya hoodi opposite of xylem air bus
A1140,garvebhavi palya
A4645,gattahalli huskuru post opposite of ashwatha katte
A1894,gattahalli huskuru post opposite of govt. primary school
A2317,gattigere palya
A5146,gattigere palya gattigere palya opposite of vinayaka enterprises
A5059,gavi nagamangala cross in front of basaveshwara temple arch
A3827,gavigangadeshwara temple kempegowda nagara in front of vasavi mens wear
A2353,gaviyana palya hosapalya colony in front of gaviyanapalya milk dairy
A784,gayathri nagara cross sondekoppa beside kare kodi
A3110,gayathrinagara gaythri nagara beside nanjundeshwara enterprises
A2847,gayathrinagara gaythri nagara opposite of nanjundeshwara enterprises
A4470,gayatri layout
A3351,gcl factory
A4581,gear school
A752,geddala halli
A2046,geddala halli geddalahalli beside maruthi medicals and generals stores
A5084,geddalahalli bhoopasandra beside nandini milk parlour
A1723,geddalahalli geddalahalli beside vinod jewellers
A4434,geddalahalli ioc road in front of ashwatha katte
A5045,geethanjali talkies
A2358,gejjagadahalli colony gejjagadahalli colony in front of residential area
A2357,gejjagadahalli cross gejjagadahalli beside sri mahalakshmi chats centre
A2356,gejjagadahalli gejjagadahalli beside govt.primary school
A4863,gejjagal palya gejjagal palya beside open area
A2360,geleyara balaga agb layout mahalakshmipuram beside guru krupa day care circle
A3293,geleyara balaga gelyara balaga beside union bank of india
A1656,gerahalli gerahalli beside open area
A2802,gerahalli gerahalli beside residential area
A1077,gerupalya gerupalya in front of micro labs india limited
A271,gerupalya gerupalya opposite of lakshman provision store
A2362,ghanigara halli ganigarahalli beside anganawadi kendra
A3845,ghanigara halli ganigarahalli beside open area
A4198,gidada palya gidada palya opposite of poultry farm
A1582,gidadakonenahalli muddanapalya
A4735,giddappanahalli
A3761,giddenahalli
A2363,giddenahalli giddena halli in front of arali katte
A4004,girigowdana doddi cross
A4076,girigowdana doddi girigowda doddi in front of government higher primary school
A4071,girigowdana doddi girigowda doddi opposite of government higher primary school
A2369,girinagar cross avalahalli bda beside lg show room
A643,girinagar cross avalahalli bda opposite of srinivasa iyangar bakery
A2365,girinagara circle girinagara beside girinagara vision care
A2368,girinagara circle girinagara opposite of n.d.r.r.complex
A2366,girinagara cross
A2367,girinagara extention beside kavya digital studio
A506,gkvk
A3125,gkvk library
A2373,gkw layout g.k.w.layout beside hopcoms
A3115,gkw rajajinagara 1st block beside st therasa hospital
A3803,gkw rajajinagara 2nd block beside vivekananda college
A1049,glass factory
A1213,glass factory avalahalli in front of glass factory
A1045,glass factory avalahalli opposite of glass factory
A164,glass factory umar nagara in front of al-plaza function hall
A2973,glass factory umar nagara opposite of glass factory
A1563,glass house srinivasapura beside sathya sai tent house
A2378,gnanashakti nagar
A3770,gobbaradha factory bannerghatta opposite of balaji kalyana mantap
A1511,gokula mathikere in front of venkateshwara swamy temple
A37,gokula mathikere opposite of venkateshwara swamy temple
A4948,golahalli railway station railway gollahalli in front of swagath hotel
A4638,gollahalli electronic city opposite of channareddy building
A5286,gollahalli gollahalli at residential area
A4045,gollahalli h.gollahalli in front of door no-65
A4043,gollahalli h.gollahalli opposite of door no-65
A2381,gollahalli in front of govt. school
A1619,gollahalli k.gollahalli near mandala panchayat office
A3906,gollahalli k.gollahalli opposite of mandala panchayat office
A452,gollahalli opposite of govt. school
A4279,gollarahalli
A3471,gollarahalli n.g gollahalli beside residential area
A474,gollarahatti
A4822,gollarapalya
A4127,gollarapalya gollarapalya in front of government primary school
A366,gollarapalya gollarapalya opposite of government primary school
A3981,gollhalli open area
A3948,gonigattapura cross beside open area
A4562,gonighattapura
A1617,gonipura gonipura beside government school
A4015,gonipura gonipura beside s.m.s. bakery and sweets
A1355,goodshed road gate cottonpet beside balagangadharanatha swamyji free hostel school
A4646,goolimangala huskuru post  sarjapura  hubli near ashwatha katte & residential
A2674,gopalan mall
A4353,gopalapura gopalapura beside pitty shop
A3323,gopalapura gopalpura beside grama panchayati office
A3252,gopalapura rajajinagara in front of rinju bakery
A2112,gopalnagara gopalanagara in front of residential area
A1324,gopalpura rajajinagara rajajinagara beside jayanthilal & co
A2326,gopasandra
A4649,gopasandra sarjapuraa-hubli beside sri doddamma devi temple
A82,goragunte palya
A860,goragunte palya gorguntepalya beside shiva temple
A2422,goravanahalli cross guruvanahalli beside open area
A2411,goravanahalli goravanahalli beside open area
A4494,goravigere gate
A2421,goribelle gorenbele beside open area
A5078,goripalya cross haleguddadahalli in front of eidga ground
A5257,goripalya cross haleguddadahalli opposite of eidga ground
A4084,gottigehalli gotigehalli in front of door no 150
A4068,gottigehalli gotigehalli opposite of door no 150
A1098,gottigere
A2306,gottigere gottigere in front of j.r.enterprises
A1741,gottigere high school
A1365,gottigere high school himagiri
A4514,gottipura gottipura in front of anjaneya temple
A1055,gourav nagara gowrava nagara in front of kanishka diagnostic
A3646,gouthamagara
A4944,govardana talkies
A1531,govardhan
A85,govardhan talkies
A1334,govardhan talkies yeshawanthpura beside bsnl office
A3748,government hospital
A2302,government school
A4835,government school jakkuru in front of provision store
A2564,government school jakkuru opposite of water tank
A5197,government school tharahunise
A1480,government soap factory
A2552,government soap factory rajajinagara 1st block beside iskon temple
A3802,government soap factory rajajinagara 1st block beside orion mall
A3804,government soap factory rajajinagara 1st block infront of toyota show room
A3253,government sub-urban press
A4533,govinda pura
A3449,govinda pura cross arabic college in front of rajco enterprises
A2428,govinda pura govindapura beside open area
A2432,govinda pura govindapura opposite of saleem real estate
A2145,govindapura cross
A165,govindapura cross arabic college opposite of a.b.mansion
A4517,govindapura cross govindapura
A1301,govindaraj nagara govindaraja nagara in front of govindaraja swamy temple
A2101,govindaraj nagara vijayanagara in front of indian overseas bank
A4819,govt first grade college
A3419,govt high school marasandra in front of p.k.b. govt.college
A3141,govt hospitals sonnenahalli beside open area
A2438,gowdahalli
A983,gowdana palya gowdana palya opposite of sri balaji c.d.centre
A2072,gowdana palya in front of aralimara
A4996,gowdana palya petrol bunk
A4846,gowdana palya poojaien palya beside open area
A978,gowdana palya telecom nagara beside sri balaji c.d.centre
A1038,gowrava nagar gowrava nagara opposite of h.d.f.c.bank
A1123,gowrenahalli opp to open area
A1228,gowrenahalli opp to petty shop
A4479,grand well norton bommanahalli in front of manjunath tele-link
A910,graphite india
A2487,graphite india kundalahalli opposite of advaith hyundai
A2675,graphite india whitefield beside dominos
A2748,green wood school heggondana halli  gunjuru post in front of green wood high school
A610,green wood school heggondana halli  gunjuru post opposite of green wood high school
A2714,grind well bommanahalli beside grind mill
A16,gruhalaxmi layout gruhalakshmi layout beside b.b.m.p. office
A3860,gruhalaxmi layout gruhalakshmi layout beside ganapathi traders
A2253,gtre
A2117,gtre hal 3rd stage beside beml limited bangalore complex
A2252,gtre hal 3rd stage opposite of beml limited bangalore complex
A3158,gubbalala cross gublala beside shravanthi kalyana mantap
A993,gubbalala gate
A3180,gubbalala gublala in front of anjaneya temple
A3159,gubbalala gublala opposite of anjaneya temple
A3988,gublala
A1641,guddada halli dinne cross near kere
A4213,guddada halli mysore road
A3909,guddada halli mysore road mysore road
A5223,guddada halli mysore road timber yard layout in front of paras ply wood
A5058,guddadahalli beside open area
A2444,guddadahalli dinne in front of residential area
A4317,guddadahalli doddaballapura opposite of sri ram temple
A3319,guddadahalli hesaraghatta road kalguradahalli beside ashwatha katte
A5322,guddadahalli hesaraghatta road kalguradahalli beside provision store
A3735,guddahatti gate neraluru post  attibele opposite of yokostone  cycle tyres & tubes company
A3736,guddahtti anekal taluk in front of milk product co-operative society
A1184,guddatti gate neraluru post opposite of shashank towers
